season,week,posteam,total_plays,pass_plays,rush_plays,pass_pct,rush_pct,red_zone_pass_pct,deep_pass_pct,avg_air_yards,avg_yards_after_catch
2025,1,ARI,61,34,27,0.5573770491803278,0.4426229508196721,0.4444444444444444,NA,5.724137931034483,4.761904761904762
2025,1,ATL,71,43,28,0.6056338028169014,0.39436619718309857,0.2727272727272727,NA,6.857142857142857,7
2025,1,BAL,50,21,29,0.42,0.58,0.25,NA,9.105263157894736,7.785714285714286
2025,1,BUF,81,50,31,0.6172839506172839,0.38271604938271603,0.5,NA,8.695652173913043,4.484848484848484
2025,1,CAR,61,36,25,0.5901639344262295,0.4098360655737705,0.25,NA,7.685714285714286,3.3333333333333335
2025,1,CHI,63,37,26,0.5873015873015873,0.4126984126984127,0.4,NA,7.514285714285714,3.142857142857143
2025,1,CIN,49,26,23,0.5306122448979592,0.46938775510204084,0.5,NA,7.3478260869565215,3.5
2025,1,CLE,71,47,24,0.6619718309859155,0.3380281690140845,0.5,NA,6.066666666666666,5.580645161290323
2025,1,DAL,56,34,22,0.6071428571428571,0.39285714285714285,0.16666666666666666,0.20588235294117646,9.676470588235293,3.5714285714285716
2025,1,DEN,71,41,30,0.5774647887323944,0.4225352112676056,0.3333333333333333,NA,5.325,3.76
2025,1,DET,65,43,22,0.6615384615384615,0.3384615384615385,0.7692307692307693,NA,4.17948717948718,3.903225806451613
2025,1,GB,47,22,25,0.46808510638297873,0.5319148936170213,0.46153846153846156,0.18181818181818182,11.5,2.4375
2025,1,HOU,57,30,27,0.5263157894736842,0.47368421052631576,0.5,NA,6.37037037037037,3.8421052631578947
2025,1,IND,70,30,40,0.42857142857142855,0.5714285714285714,0.21052631578947367,NA,6.758620689655173,5.090909090909091
2025,1,JAX,63,31,32,0.49206349206349204,0.5079365079365079,0.25,0.0967741935483871,7.193548387096774,4.2105263157894735
2025,1,KC,59,42,17,0.711864406779661,0.288135593220339,0.7777777777777778,NA,6.948717948717949,4.833333333333333
2025,1,LA,57,32,25,0.5614035087719298,0.43859649122807015,0.25,NA,7.793103448275862,3.238095238095238
2025,1,LAC,62,37,25,0.5967741935483871,0.4032258064516129,0.5,NA,10.058823529411764,5.36
2025,1,LV,62,38,24,0.6129032258064516,0.3870967741935484,0.3333333333333333,NA,10.294117647058824,5.833333333333333
2025,1,MIA,47,35,12,0.7446808510638298,0.2553191489361702,0.8,NA,7.548387096774194,4.157894736842105
2025,1,MIN,51,25,26,0.49019607843137253,0.5098039215686274,0.5555555555555556,NA,5.85,5.230769230769231
2025,1,NE,68,50,18,0.7352941176470589,0.2647058823529412,0.6666666666666666,NA,7.673913043478261,3.8
2025,1,NO,69,47,22,0.6811594202898551,0.3188405797101449,0.7,NA,7.304347826086956,3.1481481481481484
2025,1,NYG,62,39,23,0.6290322580645161,0.3709677419354839,0.75,NA,6.108108108108108,4.9411764705882355
2025,1,NYJ,64,24,40,0.375,0.625,0.15384615384615385,NA,7.681818181818182,4.75
2025,1,PHI,62,24,38,0.3870967741935484,0.6129032258064516,0.125,NA,4.869565217391305,3.210526315789474
2025,1,PIT,54,34,20,0.6296296296296297,0.37037037037037035,0.42857142857142855,NA,4.633333333333334,7.863636363636363
2025,1,SEA,50,24,26,0.48,0.52,0.125,NA,8.565217391304348,2.9375
2025,1,SF,72,36,36,0.5,0.5,0.5,NA,7.428571428571429,4.653846153846154
2025,1,TB,56,33,23,0.5892857142857143,0.4107142857142857,0.5,NA,10.4375,2.6470588235294117
2025,1,TEN,55,34,21,0.6181818181818182,0.38181818181818183,0.16666666666666666,NA,10.5,5.333333333333333
2025,1,WAS,65,33,32,0.5076923076923077,0.49230769230769234,0.3333333333333333,NA,9.3,5.105263157894737
2025,2,ARI,48,26,22,0.5416666666666666,0.4583333333333333,0.6,NA,6.4,6.647058823529412
2025,2,ATL,63,24,39,0.38095238095238093,0.6190476190476191,0.5,NA,6.285714285714286,4.538461538461538
2025,2,BAL,53,32,21,0.6037735849056604,0.39622641509433965,0.6666666666666666,NA,9.413793103448276,3.473684210526316
2025,2,BUF,71,28,43,0.39436619718309857,0.6056338028169014,0.35714285714285715,NA,5.407407407407407,7
2025,2,CAR,79,58,21,0.7341772151898734,0.26582278481012656,0.75,NA,6.818181818181818,4.285714285714286
2025,2,CHI,64,37,27,0.578125,0.421875,0.5714285714285714,NA,10.212121212121213,4.142857142857143
2025,2,CIN,65,48,17,0.7384615384615385,0.26153846153846155,0.6666666666666666,NA,8,4.678571428571429
2025,2,CLE,72,50,22,0.6944444444444444,0.3055555555555556,1,NA,6.5,3.4285714285714284
2025,2,DAL,83,55,28,0.6626506024096386,0.3373493975903614,0.6,NA,6.730769230769231,3.8684210526315788
2025,2,DEN,54,30,24,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.06666666666666667,4.9,5.590909090909091
2025,2,DET,58,28,30,0.4827586206896552,0.5172413793103449,0.3125,0.14285714285714285,9.785714285714286,7.173913043478261
2025,2,GB,63,33,30,0.5238095238095238,0.47619047619047616,0.38461538461538464,NA,13.161290322580646,6.842105263157895
2025,2,HOU,47,28,19,0.5957446808510638,0.40425531914893614,0.75,NA,8.125,9.538461538461538
2025,2,IND,67,35,32,0.5223880597014925,0.47761194029850745,0.5555555555555556,NA,9.676470588235293,5.695652173913044
2025,2,JAX,70,43,27,0.6142857142857143,0.38571428571428573,0.6111111111111112,NA,7.333333333333333,6.375
2025,2,KC,57,31,26,0.543859649122807,0.45614035087719296,0.2857142857142857,NA,10.655172413793103,4.25
2025,2,LA,59,34,25,0.576271186440678,0.423728813559322,0.5555555555555556,NA,7.9393939393939394,5.739130434782608
2025,2,LAC,55,29,26,0.5272727272727272,0.4727272727272727,0.2222222222222222,NA,9.037037037037036,4.421052631578948
2025,2,LV,65,46,19,0.7076923076923077,0.2923076923076923,0.8888888888888888,NA,6.767441860465116,6.041666666666667
2025,2,MIA,52,37,15,0.7115384615384616,0.28846153846153844,1,NA,7.84375,5.576923076923077
2025,2,MIN,46,27,19,0.5869565217391305,0.41304347826086957,1,NA,12,3.8181818181818183
2025,2,NE,56,26,30,0.4642857142857143,0.5357142857142857,0.2727272727272727,NA,5.826086956521739,6.7894736842105265
2025,2,NO,67,37,30,0.5522388059701493,0.44776119402985076,0.5555555555555556,NA,7.352941176470588,3.6
2025,2,NYG,65,44,21,0.676923076923077,0.3230769230769231,0.5,NA,12.731707317073171,4.566666666666666
2025,2,NYJ,47,26,21,0.5531914893617021,0.44680851063829785,0.75,NA,7.818181818181818,2.3
2025,2,PHI,58,24,34,0.41379310344827586,0.5862068965517241,0,NA,7.590909090909091,3.6
2025,2,PIT,60,39,21,0.65,0.35,0.5,NA,5.314285714285714,7.35
2025,2,SEA,64,35,29,0.546875,0.453125,0.4444444444444444,NA,8.030303030303031,5.909090909090909
2025,2,SF,68,42,26,0.6176470588235294,0.38235294117647056,0.8333333333333334,NA,6.512820512820513,5.1923076923076925
2025,2,TB,73,43,30,0.589041095890411,0.410958904109589,0.7272727272727273,NA,8,5.16
2025,2,TEN,64,38,26,0.59375,0.40625,1,NA,6.515151515151516,4.2105263157894735
2025,2,WAS,66,47,19,0.7121212121212122,0.2878787878787879,0.8333333333333334,NA,6.642857142857143,4.458333333333333
2025,3,ARI,64,36,28,0.5625,0.4375,0.6,NA,5.057142857142857,4.181818181818182
2025,3,ATL,66,43,23,0.6515151515151515,0.3484848484848485,NA,0.16279069767441862,7.116279069767442,4.826086956521739
2025,3,BAL,55,36,19,0.6545454545454545,0.34545454545454546,0.6363636363636364,NA,10.142857142857142,4.809523809523809
2025,3,BUF,57,30,27,0.5263157894736842,0.47368421052631576,0.8461538461538461,NA,3.9642857142857144,7.2727272727272725
2025,3,CAR,55,25,30,0.45454545454545453,0.5454545454545454,0.5384615384615384,NA,5.541666666666667,4.75
2025,3,CHI,57,28,29,0.49122807017543857,0.5087719298245614,0.5454545454545454,0.17857142857142858,8.928571428571429,8.210526315789474
2025,3,CIN,52,31,21,0.5961538461538461,0.40384615384615385,0.5,NA,4.777777777777778,4.421052631578948
2025,3,CLE,57,38,19,0.6666666666666666,0.3333333333333333,0.5,NA,7.055555555555555,3.238095238095238
2025,3,DAL,68,48,20,0.7058823529411765,0.29411764705882354,0.8571428571428571,NA,5.955555555555556,3.4411764705882355
2025,3,DEN,48,27,21,0.5625,0.4375,0.25,NA,10.76,6
2025,3,DET,66,28,38,0.42424242424242425,0.5757575757575758,0.35294117647058826,0.03571428571428571,7.535714285714286,3.45
2025,3,GB,61,30,31,0.4918032786885246,0.5081967213114754,0.3333333333333333,NA,1.92,7.611111111111111
2025,3,HOU,59,40,19,0.6779661016949152,0.3220338983050847,0.6666666666666666,NA,7.578947368421052,3.64
2025,3,IND,53,25,28,0.4716981132075472,0.5283018867924528,0.14285714285714285,0.08,7,6.666666666666667
2025,3,JAX,66,42,24,0.6363636363636364,0.36363636363636365,0.5,NA,7.875,5.95
2025,3,KC,67,39,28,0.582089552238806,0.417910447761194,0.7142857142857143,NA,8.621621621621621,5.090909090909091
2025,3,LA,66,35,31,0.5303030303030303,0.4696969696969697,0.6,NA,4.9411764705882355,3
2025,3,LAC,80,52,28,0.65,0.35,0.8333333333333334,NA,9.127659574468085,4.821428571428571
2025,3,LV,64,35,29,0.546875,0.453125,0.5,NA,10.517241379310345,4.7368421052631575
2025,3,MIA,59,34,25,0.576271186440678,0.423728813559322,0.5,0.058823529411764705,6,5
2025,3,MIN,58,27,31,0.46551724137931033,0.5344827586206896,0.5454545454545454,NA,7.833333333333333,6.8125
2025,3,NE,71,42,29,0.5915492957746479,0.4084507042253521,0.8571428571428571,NA,5.594594594594595,3.892857142857143
2025,3,NO,70,43,27,0.6142857142857143,0.38571428571428573,0.8333333333333334,NA,8.463414634146341,3.642857142857143
2025,3,NYG,61,34,27,0.5573770491803278,0.4426229508196721,0.5,NA,8.875,5.333333333333333
2025,3,NYJ,63,40,23,0.6349206349206349,0.36507936507936506,1,NA,4.472222222222222,4.076923076923077
2025,3,PHI,64,37,27,0.578125,0.421875,0.47368421052631576,NA,8.5625,3
2025,3,PIT,49,23,26,0.46938775510204084,0.5306122448979592,0.25,0.08695652173913043,4.956521739130435,6.6875
2025,3,SEA,54,21,33,0.3888888888888889,0.6111111111111112,0.6,0.14285714285714285,7.761904761904762,4.9375
2025,3,SF,62,42,20,0.6774193548387096,0.3225806451612903,0.4,NA,7.536585365853658,3.740740740740741
2025,3,TB,64,30,34,0.46875,0.53125,0.5454545454545454,NA,8,7.315789473684211
2025,3,TEN,65,42,23,0.6461538461538462,0.35384615384615387,0.4,NA,4.868421052631579,4.956521739130435
2025,3,WAS,54,22,32,0.4074074074074074,0.5925925925925926,0.14285714285714285,NA,7.523809523809524,7.533333333333333
2025,4,ARI,64,47,17,0.734375,0.265625,0.8571428571428571,NA,5.804878048780488,4.62962962962963
2025,4,ATL,64,27,37,0.421875,0.578125,0.36363636363636365,NA,10.538461538461538,6.7
2025,4,BAL,53,36,17,0.6792452830188679,0.32075471698113206,0.3333333333333333,NA,4.787878787878788,4.391304347826087
2025,4,BUF,57,25,32,0.43859649122807015,0.5614035087719298,0.14285714285714285,NA,10.181818181818182,7.6875
2025,4,CAR,65,37,28,0.5692307692307692,0.4307692307692308,0.6,NA,5.527777777777778,5.6521739130434785
2025,4,CHI,65,39,26,0.6,0.4,0.5,NA,6.648648648648648,4.5
2025,4,CIN,43,28,15,0.6511627906976745,0.3488372093023256,0.6666666666666666,NA,8,4.857142857142857
2025,4,CLE,65,38,27,0.5846153846153846,0.4153846153846154,0.4,NA,9.914285714285715,4.9375
2025,4,DAL,67,41,26,0.6119402985074627,0.3880597014925373,0.45454545454545453,NA,8.175,4.387096774193548
2025,4,DEN,80,42,38,0.525,0.475,0.5,0.11904761904761904,6.666666666666667,7.758620689655173
2025,4,DET,56,27,29,0.48214285714285715,0.5178571428571429,0.3333333333333333,0.2222222222222222,11.592592592592593,4.75
2025,4,GB,79,44,35,0.5569620253164557,0.4430379746835443,0.5,NA,5.930232558139535,8.129032258064516
2025,4,HOU,66,31,35,0.4696969696969697,0.5303030303030303,0.6666666666666666,NA,6.5,4.954545454545454
2025,4,IND,56,35,21,0.625,0.375,0.2,NA,9.484848484848484,5.291666666666667
2025,4,JAX,64,32,32,0.5,0.5,1,NA,6.32258064516129,2.9047619047619047
2025,4,KC,70,38,32,0.5428571428571428,0.45714285714285713,0.65,NA,7,6.32
2025,4,LA,70,44,26,0.6285714285714286,0.37142857142857144,1,NA,8.341463414634147,5.344827586206897
2025,4,LAC,57,43,14,0.7543859649122807,0.24561403508771928,0.5,NA,6.463414634146342,3.5217391304347827
2025,4,LV,52,21,31,0.40384615384615385,0.5961538461538461,0.4444444444444444,0,4.619047619047619,6.571428571428571
2025,4,MIA,56,25,31,0.44642857142857145,0.5535714285714286,0.46153846153846156,0.04,5.48,5.294117647058823
2025,4,MIN,73,53,20,0.726027397260274,0.273972602739726,0.8461538461538461,NA,7.282608695652174,5.333333333333333
2025,4,NE,48,19,29,0.3958333333333333,0.6041666666666666,0.4166666666666667,NA,8.38888888888889,7.857142857142857
2025,4,NO,66,31,35,0.4696969696969697,0.5303030303030303,0.4,NA,4.428571428571429,2.388888888888889
2025,4,NYG,70,27,43,0.38571428571428573,0.6142857142857143,0.3125,NA,5.809523809523809,5.642857142857143
2025,4,NYJ,58,29,29,0.5,0.5,0,NA,7.592592592592593,3.75
2025,4,PHI,58,26,32,0.4482758620689655,0.5517241379310345,0.2857142857142857,NA,6.958333333333333,5.466666666666667
2025,4,PIT,53,24,29,0.4528301886792453,0.5471698113207547,0.5,NA,3.3181818181818183,8.11111111111111
2025,4,SEA,64,29,35,0.453125,0.546875,0.3333333333333333,NA,9.115384615384615,5.388888888888889
2025,4,SF,64,40,24,0.625,0.375,0.6363636363636364,NA,8.052631578947368,5.363636363636363
2025,4,TB,68,42,26,0.6176470588235294,0.38235294117647056,0.6,NA,7.975,9.045454545454545
2025,4,TEN,46,28,18,0.6086956521739131,0.391304347826087,NA,NA,7.3076923076923075,4.1
2025,4,WAS,52,30,22,0.5769230769230769,0.4230769230769231,0.5714285714285714,NA,10.592592592592593,1.4375
2025,5,ARI,64,35,29,0.546875,0.453125,0.25,NA,6.53125,5
2025,5,BAL,40,21,19,0.525,0.475,0.2,NA,8.15,5.928571428571429
2025,5,BUF,61,32,29,0.5245901639344263,0.47540983606557374,0.46153846153846156,NA,7.935483870967742,4.5
2025,5,CAR,65,33,32,0.5076923076923077,0.49230769230769234,0.5,NA,8.133333333333333,3.8421052631578947
2025,5,CIN,58,42,16,0.7241379310344828,0.27586206896551724,0.8,NA,8.475,3.576923076923077
2025,5,CLE,67,35,32,0.5223880597014925,0.47761194029850745,0.4375,NA,6.303030303030303,5.421052631578948
2025,5,DAL,59,30,29,0.5084745762711864,0.4915254237288136,0.5555555555555556,NA,8,7
2025,5,DEN,71,42,29,0.5915492957746479,0.4084507042253521,0.5,NA,8.153846153846153,5.083333333333333
2025,5,DET,61,28,33,0.45901639344262296,0.5409836065573771,0.2222222222222222,NA,4.416666666666667,8.6
2025,5,HOU,66,33,33,0.5,0.5,0.6666666666666666,NA,8.35483870967742,3.08
2025,5,IND,61,35,26,0.5737704918032787,0.4262295081967213,0.45454545454545453,NA,8.34375,3.4285714285714284
2025,5,JAX,54,28,26,0.5185185185185185,0.48148148148148145,0.35714285714285715,NA,8.36,5.611111111111111
2025,5,KC,63,41,22,0.6507936507936508,0.3492063492063492,0.46153846153846156,0.14634146341463414,9.78048780487805,5.241379310344827
2025,5,LA,64,48,16,0.75,0.25,0.6923076923076923,NA,11.23404255319149,4
2025,5,LAC,65,38,27,0.5846153846153846,0.4153846153846154,0.4444444444444444,NA,3.8484848484848486,5
2025,5,LV,65,40,25,0.6153846153846154,0.38461538461538464,0.6666666666666666,NA,6.777777777777778,4.84
2025,5,MIA,53,39,14,0.7358490566037735,0.2641509433962264,0.8,NA,7.972222222222222,2.814814814814815
2025,5,MIN,61,38,23,0.6229508196721312,0.3770491803278688,0.6666666666666666,NA,7.2,5.269230769230769
2025,5,NE,56,34,22,0.6071428571428571,0.39285714285714285,0.36363636363636365,NA,7.1,4.545454545454546
2025,5,NO,62,32,30,0.5161290322580645,0.4838709677419355,0.75,0.0625,7.5,4.571428571428571
2025,5,NYG,70,41,29,0.5857142857142857,0.4142857142857143,0.7272727272727273,NA,8.2,5.3076923076923075
2025,5,NYJ,75,53,22,0.7066666666666667,0.29333333333333333,0.7857142857142857,NA,6.695652173913044,3.4375
2025,5,PHI,55,44,11,0.8,0.2,0.75,NA,10.947368421052632,5.086956521739131
2025,5,SEA,54,34,20,0.6296296296296297,0.37037037037037035,0.5,0.08823529411764706,8.088235294117647,3.7142857142857144
2025,5,SF,83,50,33,0.6024096385542169,0.39759036144578314,0.5,NA,5.918367346938775,5.424242424242424
2025,5,TB,59,35,24,0.5932203389830508,0.4067796610169492,0.5,NA,7.787878787878788,6.9655172413793105
2025,5,TEN,65,41,24,0.6307692307692307,0.36923076923076925,0.2857142857142857,NA,10.794871794871796,3.857142857142857
2025,5,WAS,55,27,28,0.4909090909090909,0.509090909090909,0.46153846153846156,NA,9.192307692307692,7.333333333333333
2025,6,ARI,70,46,24,0.6571428571428571,0.34285714285714286,0.6666666666666666,NA,8.886363636363637,4.777777777777778
2025,6,ATL,66,34,32,0.5151515151515151,0.48484848484848486,0.5555555555555556,NA,7.25,7
2025,6,BAL,75,38,37,0.5066666666666667,0.49333333333333335,0.2727272727272727,NA,6.411764705882353,3
2025,6,BUF,54,30,24,0.5555555555555556,0.4444444444444444,0.75,NA,11.038461538461538,3
2025,6,CAR,64,26,38,0.40625,0.59375,0.4,NA,6.16,5.823529411764706
2025,6,CHI,60,33,27,0.55,0.45,0.375,NA,8.482758620689655,11.411764705882353
2025,6,CIN,63,47,16,0.746031746031746,0.25396825396825395,0.9,NA,5.977777777777778,3.206896551724138
2025,6,CLE,75,58,17,0.7733333333333333,0.22666666666666666,0.9166666666666666,NA,6.038461538461538,3.6206896551724137
2025,6,DAL,53,34,19,0.6415094339622641,0.3584905660377358,0.7142857142857143,0.029411764705882353,5.5588235294117645,5.44
2025,6,DEN,57,31,26,0.543859649122807,0.45614035087719296,0.8,NA,5.1,5.894736842105263
2025,6,DET,53,30,23,0.5660377358490566,0.4339622641509434,0.42857142857142855,NA,3.7586206896551726,5.391304347826087
2025,6,GB,60,27,33,0.45,0.55,0.3333333333333333,NA,9.461538461538462,5.526315789473684
2025,6,IND,58,31,27,0.5344827586206896,0.46551724137931033,0.5384615384615384,NA,6.8,5.2272727272727275
2025,6,JAX,69,49,20,0.7101449275362319,0.2898550724637681,0,NA,7.619047619047619,4.703703703703703
2025,6,KC,62,33,29,0.532258064516129,0.46774193548387094,0.5625,NA,5.133333333333334,8.090909090909092
2025,6,LA,51,28,23,0.5490196078431373,0.45098039215686275,0.5454545454545454,NA,8.807692307692308,3.7058823529411766
2025,6,LAC,64,39,25,0.609375,0.390625,0.631578947368421,NA,5.7894736842105265,5.517241379310345
2025,6,LV,57,25,32,0.43859649122807015,0.5614035087719298,0.38461538461538464,NA,2.5217391304347827,7.176470588235294
2025,6,MIA,56,35,21,0.625,0.375,0.7142857142857143,NA,6.333333333333333,4.7272727272727275
2025,6,NE,59,27,32,0.4576271186440678,0.5423728813559322,0.25,NA,10.923076923076923,4.777777777777778
2025,6,NO,51,28,23,0.5490196078431373,0.45098039215686275,0.25,NA,8.5,4.95
2025,6,NYG,67,28,39,0.417910447761194,0.582089552238806,0.23076923076923078,NA,9.192307692307692,4.470588235294118
2025,6,NYJ,57,26,31,0.45614035087719296,0.543859649122807,1,NA,5.529411764705882,1.4444444444444444
2025,6,PHI,56,36,20,0.6428571428571429,0.35714285714285715,0.5833333333333334,NA,9.575757575757576,3.875
2025,6,PIT,58,30,28,0.5172413793103449,0.4827586206896552,0.5,0.16666666666666666,7.433333333333334,6.285714285714286
2025,6,SEA,54,28,26,0.5185185185185185,0.48148148148148145,0.07692307692307693,NA,13.37037037037037,5.9375
2025,6,SF,67,45,22,0.6716417910447762,0.3283582089552239,0.42857142857142855,NA,9.692307692307692,6.111111111111111
2025,6,TB,51,24,27,0.47058823529411764,0.5294117647058824,0.16666666666666666,NA,10.391304347826088,6.235294117647059
2025,6,TEN,59,44,15,0.7457627118644068,0.2542372881355932,0.8571428571428571,NA,6.657894736842105,4.5
2025,6,WAS,60,29,31,0.48333333333333334,0.5166666666666667,0.5,NA,8.153846153846153,3.6842105263157894
